RD,TS_received,TS_sent,AK,RoundTrip,
1983528,1988640,2025-01-30_10-18-13-332772,1988642,5112,
1988649,1988704,2025-01-30_10-18-18-471512,1988706,55,
1993769,1993802,2025-01-30_10-18-23-557302,1993806,33,
1998894,1998915,2025-01-30_10-18-28-687049,1998917,21,
2004022,2004036,2025-01-30_10-18-33-812093,2004038,14,
2009147,2009196,2025-01-30_10-18-38-969708,2009197,49,
2014288,2014311,2025-01-30_10-18-44-079259,2014312,23,
2019418,2024545,2025-01-30_10-18-49-232349,2024546,5127,
2024553,2029688,2025-01-30_10-18-54-460256,2029690,5135,
2029697,2029714,2025-01-30_10-18-59-490494,2029716,17,
2034823,2034864,2025-01-30_10-19-04-638617,2034869,41,
2039951,2039976,2025-01-30_10-19-09-750793,2039978,25,
2045072,2050181,2025-01-30_10-19-14-949503,2050182,5109,
2050189,2055309,2025-01-30_10-19-20-010725,2055311,5120,
2055314,2055333,2025-01-30_10-19-25-107272,2055334,19,
2060434,2065563,2025-01-30_10-19-30-254392,2065564,5129,
2065567,2070699,2025-01-30_10-19-35-384249,2070701,5132,
2070707,2070723,2025-01-30_10-19-40-500769,2070725,16,
2075812,2075852,2025-01-30_10-19-45-628077,2075853,40,
2080921,2080938,2025-01-30_10-19-50-716544,2080939,17,
2086065,2091171,2025-01-30_10-19-55-953990,2091172,5106,
2091176,2091199,2025-01-30_10-20-00-978775,2091201,23,
2096279,2096348,2025-01-30_10-20-06-126723,2096349,69,
2101388,2101410,2025-01-30_10-20-11-187964,2101411,22,
2106495,2106515,2025-01-30_10-20-16-292449,2106516,20,
2111638,2111710,2025-01-30_10-20-21-481749,2111715,72,
2116745,2116762,2025-01-30_10-20-26-541278,2116763,17,
2121854,2121869,2025-01-30_10-20-31-650514,2121875,15,
2126995,2127020,2025-01-30_10-20-36-797609,2127022,25,
2132102,2132117,2025-01-30_10-20-41-898603,2132119,15,
2137209,2137232,2025-01-30_10-20-47-009506,2137234,23,
2142352,2142369,2025-01-30_10-20-52-151150,2142370,17,
2147460,2147484,2025-01-30_10-20-57-262830,2147485,24,
2152568,2157704,2025-01-30_10-21-02-460626,2157705,5136,
2157712,2157732,2025-01-30_10-21-07-510142,2157736,20,
2162817,2162850,2025-01-30_10-21-12-629537,2162851,33,
2167925,2167955,2025-01-30_10-21-17-733356,2167956,30,
2173033,2178162,2025-01-30_10-21-22-844839,2178163,5129,
2178167,2178215,2025-01-30_10-21-27-995406,2178217,48,
2183272,2183288,2025-01-30_10-21-33-070420,2183289,16,
2188409,2188422,2025-01-30_10-21-38-205316,2188423,13,
2193520,2193560,2025-01-30_10-21-43-325433,2193591,40,
2198629,2198695,2025-01-30_10-21-48-477568,2198696,66,
2203737,2203759,2025-01-30_10-21-53-537168,2203760,22,
2208845,2208869,2025-01-30_10-21-58-654242,2208870,24,
2213953,2213971,2025-01-30_10-22-03-754609,2213973,18,
2219092,2224212,2025-01-30_10-22-08-973355,2224214,5120,
2224217,2224258,2025-01-30_10-22-14-042478,2224259,41,
2229322,2229362,2025-01-30_10-22-19-147891,2229363,40,
2234430,2234490,2025-01-30_10-22-24-242561,2234491,60,
2239538,2244667,2025-01-30_10-22-29-357181,2244668,5129,
2244674,2244692,2025-01-30_10-22-34-474843,2244693,18,
2249776,2249799,2025-01-30_10-22-39-584545,2249800,23,
2254888,2254908,2025-01-30_10-22-44-690614,2254912,20,
2259996,2260015,2025-01-30_10-22-49-798754,2260020,19,
2265105,2270221,2025-01-30_10-22-54-993069,2270223,5116,
2270226,2270241,2025-01-30_10-23-00-028235,2270246,15,
2275352,2275371,2025-01-30_10-23-05-157396,2275372,19,
2280480,2280499,2025-01-30_10-23-10-285389,2280500,19,
2285599,2285663,2025-01-30_10-23-15-447881,2285664,64,
2290727,2290754,2025-01-30_10-23-20-542005,2290755,27,
2295845,2295865,2025-01-30_10-23-25-648626,2295870,20,
2300978,2301003,2025-01-30_10-23-30-788463,2301005,25,
2306102,2306130,2025-01-30_10-23-35-918614,2306135,28,
2311230,2311255,2025-01-30_10-23-41-038823,2311256,25,
2316362,2316414,2025-01-30_10-23-46-200973,2316415,52,
2321496,2321512,2025-01-30_10-23-51-299211,2321513,16,
2326625,2326661,2025-01-30_10-23-56-446117,2326662,36,
2331761,2331778,2025-01-30_10-24-01-567414,2331779,17,
2336894,2336909,2025-01-30_10-24-06-699046,2336911,15,
2342018,2342043,2025-01-30_10-24-11-824300,2342044,25,
2347133,2347174,2025-01-30_10-24-16-952994,2347176,41,
2352264,2352298,2025-01-30_10-24-22-088061,2352305,34,
2357398,2357436,2025-01-30_10-24-27-224295,2357438,38,
2362525,2367670,2025-01-30_10-24-32-352940,2367672,5145,
2367680,2367721,2025-01-30_10-24-37-487246,2367723,41,
2372813,2372826,2025-01-30_10-24-42-618312,2372828,13,
2377934,2377950,2025-01-30_10-24-47-740740,2377955,16,
2383063,2388189,2025-01-30_10-24-53-092304,2388194,5126,
2388198,2388220,2025-01-30_10-24-58-009484,2388221,22,
2393327,2393341,2025-01-30_10-25-03-133436,2393342,14,
2398446,2398464,2025-01-30_10-25-08-252851,2398465,18,
2403580,2408715,2025-01-30_10-25-13-428674,2408716,5135,
2408719,2408748,2025-01-30_10-25-18-537928,2408753,29,
2413848,2413863,2025-01-30_10-25-23-656063,2413864,15,
2418973,2424079,2025-01-30_10-25-28-817471,2424083,5106,
2424087,2429221,2025-01-30_10-25-34-539190,2429222,5134,
2429225,2434340,2025-01-30_10-25-39-122075,2434341,5115,
2434344,2434363,2025-01-30_10-25-44-154863,2434364,19,
2439458,2439508,2025-01-30_10-25-49-290313,2439509,50,
2444589,2444674,2025-01-30_10-25-54-462246,2444675,85,
2449710,2449724,2025-01-30_10-25-59-518966,2449725,14,
2454829,2454846,2025-01-30_10-26-04-641005,2454847,17,
2459959,2460003,2025-01-30_10-26-09-795742,2460005,44,
2465071,2465173,2025-01-30_10-26-14-962543,2470193,102,
2470201,2470218,2025-01-30_10-26-20-011702,2470220,17,
2475307,2475324,2025-01-30_10-26-25-118029,2475325,17,
2480413,2480432,2025-01-30_10-26-30-226942,2480433,19,
2485551,2490683,2025-01-30_10-26-35-397364,2490684,5132,
2490691,2490712,2025-01-30_10-26-40-509017,2490717,21,
2495795,2495812,2025-01-30_10-26-45-607475,2495814,17,
2500934,2500951,2025-01-30_10-26-50-745047,2500955,17,
2506042,2511158,2025-01-30_10-26-55-953730,2511159,5116,
2511162,2511201,2025-01-30_10-27-00-996264,2511202,39,
2516267,2516289,2025-01-30_10-27-06-082262,2516292,22,
2521375,2521393,2025-01-30_10-27-11-187043,2521395,18,
2526487,2526505,2025-01-30_10-27-16-301184,2526506,18,
2531633,2531652,2025-01-30_10-27-21-449352,2531654,19,
2536740,2536784,2025-01-30_10-27-26-580412,2536786,44,
2541848,2541866,2025-01-30_10-27-31-662523,2541867,18,
2546986,2552106,2025-01-30_10-27-36-857110,2552111,5120,
2552115,2557233,2025-01-30_10-27-42-034883,2557234,5118,
2557237,2557257,2025-01-30_10-27-47-055332,2557258,20,
2562343,
2567459,
2915933,2921047,2025-01-30_10-33-45-950102,2921048,5114,
2921049,2921119,2025-01-30_10-33-50-935713,2921120,70,
2926157,2926171,2025-01-30_10-33-55-989572,2926172,14,
2931264,2931282,2025-01-30_10-34-01-101505,2931287,18,
2936372,2941490,2025-01-30_10-34-06-254520,2941491,5118,
2941498,2946625,2025-01-30_10-34-11-501576,2946627,5127,
2946635,2946679,2025-01-30_10-34-16-499871,2946680,44,
2951739,2951757,2025-01-30_10-34-21-576531,2951758,18,
2956847,2956878,2025-01-30_10-34-26-688963,2956883,31,
2961955,2961993,2025-01-30_10-34-31-806101,2961994,38,
2967063,2972183,2025-01-30_10-34-36-958699,2972184,5120,
2972191,2972207,2025-01-30_10-34-42-027840,2972208,16,
2977296,2977310,2025-01-30_10-34-47-132724,2977313,14,
2982404,2982428,2025-01-30_10-34-52-246172,2982429,24,
2987541,2987628,2025-01-30_10-34-57-445906,2987629,87,
2992654,2992694,2025-01-30_10-35-02-510275,2992695,40,
2997762,2997782,2025-01-30_10-35-07-604527,2997786,20,
3002898,3002976,2025-01-30_10-35-12-786890,3002977,78,
3008005,3013124,2025-01-30_10-35-17-879091,3013125,5119,
3013132,3013198,2025-01-30_10-35-23-019831,3013199,66,
3018239,3018257,2025-01-30_10-35-28-078391,3018258,18,
3023346,3023364,2025-01-30_10-35-33-186134,3023365,18,
3028484,3028508,2025-01-30_10-35-38-321284,3028510,24,
3033596,3033623,2025-01-30_10-35-43-444301,3033624,27,
3038703,3038718,2025-01-30_10-35-48-541596,3038720,15,
3043837,3043854,2025-01-30_10-35-53-678905,3043856,17,
3048943,3048968,2025-01-30_10-35-58-787969,3048969,25,
3054051,3059185,2025-01-30_10-36-03-995154,3059186,5134,
3059193,3064319,2025-01-30_10-36-09-104850,3064320,5126,
3064327,3064375,2025-01-30_10-36-14-192148,3064379,48,
3069432,3069459,2025-01-30_10-36-19-279607,3069460,27,
3074540,3074641,2025-01-30_10-36-24-422338,3079665,101,
3079672,3079690,2025-01-30_10-36-29-515534,3079691,18,
3084778,3084796,2025-01-30_10-36-34-620218,3084797,18,
3089887,3089904,2025-01-30_10-36-39-729938,3089905,17,
3095024,3100153,2025-01-30_10-36-44-979019,3100154,5129,
3100158,3100177,2025-01-30_10-36-50-003133,3100179,19,
3105281,3105297,2025-01-30_10-36-55-121255,3105300,16,
3110416,3110437,2025-01-30_10-37-00-264557,3110442,21,
3115536,3120670,2025-01-30_10-37-05-422722,3120671,5134,
3120675,3120696,2025-01-30_10-37-10-519263,3120699,21,
3125800,3125833,2025-01-30_10-37-15-649448,3125834,33,
3130928,3130965,2025-01-30_10-37-20-793466,3130967,37,
3136047,3136128,2025-01-30_10-37-25-955478,3136133,81,
3141173,3141269,2025-01-30_10-37-31-093891,3141271,96,
3146298,3146318,2025-01-30_10-37-36-141926,3146319,20,
3151416,3151438,2025-01-30_10-37-41-265507,3151440,22,
3156530,3161664,2025-01-30_10-37-46-497652,3161665,5134,
3161669,3161682,2025-01-30_10-37-51-511677,3161684,13,
3166805,3166827,2025-01-30_10-37-56-653106,3166828,22,
3171950,3171969,2025-01-30_10-38-01-796244,3171970,19,
3177082,3177108,2025-01-30_10-38-06-935422,3177110,26,
3182223,3182240,2025-01-30_10-38-12-067706,3182242,17,
3187348,3187373,2025-01-30_10-38-17-196899,3187374,25,
3192489,3197615,2025-01-30_10-38-22-457352,3197621,5126,
3197624,3197664,2025-01-30_10-38-27-493555,3197665,40,
3202755,3202827,2025-01-30_10-38-32-649528,3202832,72,
3207887,3207912,2025-01-30_10-38-37-741278,3207914,25,
3213018,3218151,2025-01-30_10-38-42-883701,3218152,5133,
3218156,3218177,2025-01-30_10-38-48-003856,3218179,21,
3223286,3223303,2025-01-30_10-38-53-133815,3223304,17,
