LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1738257463.100410,1908623.000,40676,2,AZ,1,100,0.583
1738257463.140412,1908663.000,40692,2,AZ,1,100,0.582
1738257463.180414,1908703.000,40692,2,AZ,1,100,0.585
1738257463.220749,1908743.333,40709,3,AZ,1,100,0.580
1738257463.261084,1908783.667,40709,3,AZ,1,100,0.584
1738257463.301419,1908824.000,40709,3,AZ,1,100,0.583
1738257463.341420,1908864.000,40726,2,AZ,1,100,0.584
1738257463.381422,1908904.000,40726,2,AZ,1,100,0.581
1738257463.421424,1908944.000,40742,3,AZ,1,100,0.583
1738257463.461426,1908984.000,40742,3,AZ,1,100,0.580
1738257463.501427,1909024.000,40742,3,AZ,1,100,0.583
1738257463.541429,1909064.000,40758,2,AZ,1,100,0.581
1738257463.581431,1909104.000,40758,2,AZ,1,100,0.579
1738257463.621432,1909144.000,40775,3,AZ,1,100,0.582
1738257463.661434,1909184.000,40775,3,AZ,1,100,0.584
1738257463.701436,1909224.000,40775,3,AZ,1,100,0.584
1738257463.741104,1909263.667,40792,3,AZ,1,100,0.582
1738257463.780772,1909303.333,40792,3,AZ,1,100,0.585
1738257463.820441,1909343.000,40792,3,AZ,1,100,0.585
1738257463.860443,1909383.000,40808,2,AZ,1,100,0.581
1738257463.900444,1909423.000,40808,2,AZ,1,100,0.580
1738257463.940779,1909463.333,40825,3,AZ,1,100,0.582
1738257463.981114,1909503.667,40825,3,AZ,1,100,0.585
1738257464.021449,1909544.000,40825,3,AZ,1,100,0.581
1738257464.060951,1909583.500,40843,2,AZ,1,100,0.583
1738257464.100453,1909623.000,40843,2,AZ,1,100,0.585
1738257464.140954,1909663.500,40860,2,AZ,1,100,0.583
1738257464.181456,1909704.000,40860,2,AZ,1,100,0.584
1738257464.225791,1909748.333,40877,3,AZ,1,100,0.581
1738257464.270127,1909792.667,40877,3,AZ,1,100,0.587
1738257464.314462,1909837.000,40877,3,AZ,1,100,0.585
1738257464.354464,1909877.000,40893,2,AZ,1,100,0.580
1738257464.394465,1909917.000,40893,2,AZ,1,100,0.584
1738257464.434467,1909957.000,40909,3,AZ,1,100,0.582
1738257464.474469,1909997.000,40909,3,AZ,1,100,0.584
1738257464.514470,1910037.000,40909,3,AZ,1,100,0.586
1738257464.554472,1910077.000,40926,3,AZ,1,100,0.583
1738257464.594474,1910117.000,40926,3,AZ,1,100,0.583
1738257464.634475,1910157.000,40926,3,AZ,1,100,0.580
1738257464.674477,1910197.000,40943,2,AZ,1,100,0.585
1738257464.714479,1910237.000,40943,2,AZ,1,100,0.583
1738257464.754481,1910277.000,40965,4,AZ,1,100,0.582
1738257464.794482,1910317.000,40965,4,AZ,1,100,0.583
1738257464.834484,1910357.000,40965,4,AZ,1,100,0.581
1738257464.874486,1910397.000,40965,4,AZ,1,100,0.584
1738257464.914487,1910437.000,40984,3,AZ,1,100,0.581
1738257464.954489,1910477.000,40984,3,AZ,1,100,0.584
1738257464.994491,1910517.000,40984,3,AZ,1,100,0.584
1738257465.034492,1910557.000,41000,2,AZ,1,100,0.581
1738257465.074494,1910597.000,41000,2,AZ,1,100,0.583
1738257465.114496,1910637.000,41016,3,AZ,1,100,0.587
1738257465.154498,1910677.000,41016,3,AZ,1,100,0.586
1738257465.194499,1910717.000,41016,3,AZ,1,100,0.580
1738257465.234501,1910757.000,41033,2,AZ,1,100,0.587
1738257465.274503,1910797.000,41033,2,AZ,1,100,0.586
1738257465.321005,1910843.500,41052,2,AZ,1,100,0.584
1738257465.367507,1910890.000,41052,2,AZ,1,100,0.583
1738257465.407508,1910930.000,41068,3,AZ,1,100,0.584
1738257465.447510,1910970.000,41068,3,AZ,1,100,0.584
1738257465.487512,1911010.000,41068,3,AZ,1,100,0.585
1738257465.527514,1911050.000,41084,2,AZ,1,100,0.583
1738257465.567515,1911090.000,41084,2,AZ,1,100,0.584
1738257465.607517,1911130.000,41102,3,AZ,1,100,0.583
1738257465.647518,1911170.000,41102,3,AZ,1,100,0.586
1738257465.687520,1911210.000,41102,3,AZ,1,100,0.587
1738257465.727522,1911250.000,41118,3,AZ,1,100,0.585
1738257465.767524,1911290.000,41118,3,AZ,1,100,0.585
1738257465.807525,1911330.000,41118,3,AZ,1,100,0.583
1738257465.847527,1911370.000,41135,2,AZ,1,100,0.587
1738257465.887529,1911410.000,41135,2,AZ,1,100,0.586
1738257465.927530,1911450.000,41153,3,AZ,1,100,0.586
1738257465.967532,1911490.000,41153,3,AZ,1,100,0.582
1738257466.007534,1911530.000,41153,3,AZ,1,100,0.586
1738257466.047535,1911570.000,41170,2,AZ,1,100,0.585
1738257466.087537,1911610.000,41170,2,AZ,1,100,0.583
1738257466.127539,1911650.000,41186,3,AZ,1,100,0.583
1738257466.167541,1911690.000,41186,3,AZ,1,100,0.586
1738257466.207542,1911730.000,41186,3,AZ,1,100,0.585
1738257466.247544,1911770.000,41204,2,AZ,1,100,0.586
1738257466.287546,1911810.000,41204,2,AZ,1,100,0.586
1738257466.327547,1911850.000,41219,3,AZ,1,100,0.588
1738257466.367549,1911890.000,41219,3,AZ,1,100,0.583
1738257466.407551,1911930.000,41219,3,AZ,1,100,0.585
1738257466.454053,1911976.500,41236,2,AZ,1,100,0.586
1738257466.500555,1912023.000,41236,2,AZ,1,100,0.586
1738257466.540556,1912063.000,41252,3,AZ,1,100,0.589
1738257466.580558,1912103.000,41252,3,AZ,1,100,0.588
1738257466.620560,1912143.000,41252,3,AZ,1,100,0.585
1738257466.660562,1912183.000,41270,2,AZ,1,100,0.588
1738257466.700563,1912223.000,41270,2,AZ,1,100,0.585
1738257466.740565,1912263.000,41285,3,AZ,1,100,0.586
1738257466.780567,1912303.000,41285,3,AZ,1,100,0.588
1738257466.820568,1912343.000,41285,3,AZ,1,100,0.585
1738257466.861070,1912383.500,41302,2,AZ,1,100,0.586
1738257466.901572,1912424.000,41302,2,AZ,1,100,0.587
1738257466.941240,1912463.667,41321,3,AZ,1,100,0.587
1738257466.980908,1912503.333,41321,3,AZ,1,100,0.585
1738257467.020577,1912543.000,41321,3,AZ,1,100,0.587
1738257467.060579,1912583.000,41338,2,AZ,1,100,0.586
1738257467.100580,1912623.000,41338,2,AZ,1,100,0.585
1738257467.140582,1912663.000,41353,3,AZ,1,100,0.587
1738257467.180584,1912703.000,41353,3,AZ,1,100,0.585
1738257467.220585,1912743.000,41353,3,AZ,1,100,0.585
1738257467.260587,1912783.000,41371,2,AZ,1,100,0.585
1738257467.300589,1912823.000,41371,2,AZ,1,100,0.586
1738257467.340590,1912863.000,41387,3,AZ,1,100,0.587
1738257467.380592,1912903.000,41387,3,AZ,1,100,0.587
1738257467.420594,1912943.000,41387,3,AZ,1,100,0.583
1738257467.460596,1912983.000,41404,2,AZ,1,100,0.584
1738257467.500597,1913023.000,41404,2,AZ,1,100,0.586
1738257467.544932,1913067.333,41419,3,AZ,1,100,0.586
1738257467.589268,1913111.667,41419,3,AZ,1,100,0.584
1738257467.633603,1913156.000,41419,3,AZ,1,100,0.585
1738257467.674105,1913196.500,41437,2,AZ,1,100,0.587
1738257467.714606,1913237.000,41437,2,AZ,1,100,0.586
1738257467.754275,1913276.667,41453,3,AZ,1,100,0.584
1738257467.793943,1913316.333,41453,3,AZ,1,100,0.584
1738257467.833611,1913356.000,41453,3,AZ,1,100,0.587
1738257467.874113,1913396.500,41470,2,AZ,1,100,0.585
1738257467.914615,1913437.000,41470,2,AZ,1,100,0.584
1738257467.954283,1913476.667,41487,3,AZ,1,100,0.585
1738257467.993952,1913516.333,41487,3,AZ,1,100,0.586
1738257468.033620,1913556.000,41487,3,AZ,1,100,0.582
1738257468.073622,1913596.000,41503,2,AZ,1,100,0.587
1738257468.113623,1913636.000,41503,2,AZ,1,100,0.584
1738257468.153625,1913676.000,41519,3,AZ,1,100,0.589
1738257468.193627,1913716.000,41519,3,AZ,1,100,0.585
1738257468.233629,1913756.000,41519,3,AZ,1,100,0.583
1738257468.273630,1913796.000,41537,2,AZ,1,100,0.586
1738257468.313632,1913836.000,41537,2,AZ,1,100,0.587
1738257468.353633,1913876.000,41553,3,AZ,1,100,0.587
1738257468.393635,1913916.000,41553,3,AZ,1,100,0.585
1738257468.433637,1913956.000,41553,3,AZ,1,100,0.584
1738257468.473639,1913996.000,41569,2,AZ,1,100,0.585
1738257468.513640,1914036.000,41569,2,AZ,1,100,0.582
1738257468.553642,1914076.000,41586,3,AZ,1,100,0.587
1738257468.593644,1914116.000,41586,3,AZ,1,100,0.586
1738257468.633645,1914156.000,41586,3,AZ,1,100,0.587
1738257468.673647,1914196.000,41603,2,AZ,1,100,0.588
1738257468.713649,1914236.000,41603,2,AZ,1,100,0.584
1738257468.758317,1914280.667,41619,3,AZ,1,100,0.586
1738257468.802986,1914325.333,41619,3,AZ,1,100,0.586
1738257468.847655,1914370.000,41619,3,AZ,1,100,0.584
1738257468.887656,1914410.000,41637,3,AZ,1,100,0.586
1738257468.927658,1914450.000,41637,3,AZ,1,100,0.586
1738257468.967660,1914490.000,41637,3,AZ,1,100,0.587
1738257469.007661,1914530.000,41652,2,AZ,1,100,0.583
1738257469.047663,1914570.000,41652,2,AZ,1,100,0.584
1738257469.087665,1914610.000,41669,3,AZ,1,100,0.587
1738257469.127666,1914650.000,41669,3,AZ,1,100,0.584
1738257469.167668,1914690.000,41669,3,AZ,1,100,0.587
1738257469.207670,1914730.000,41685,3,AZ,1,100,0.586
1738257469.247672,1914770.000,41685,3,AZ,1,100,0.587
1738257469.287673,1914810.000,41685,3,AZ,1,100,0.582
1738257469.327675,1914850.000,41703,2,AZ,1,100,0.587
1738257469.367676,1914890.000,41703,2,AZ,1,100,0.587
1738257469.407678,1914930.000,41718,3,AZ,1,100,0.587
1738257469.447680,1914970.000,41718,3,AZ,1,100,0.585
1738257469.487682,1915010.000,41718,3,AZ,1,100,0.588
1738257469.527683,1915050.000,41735,2,AZ,1,100,0.590
1738257469.567685,1915090.000,41735,2,AZ,1,100,0.588
1738257469.607687,1915130.000,41752,3,AZ,1,100,0.589
1738257469.647688,1915170.000,41752,3,AZ,1,100,0.593
1738257469.687690,1915210.000,41752,3,AZ,1,100,0.588
1738257469.727692,1915250.000,41769,2,AZ,1,100,0.590
1738257469.767694,1915290.000,41769,2,AZ,1,100,0.592
1738257469.810295,1915332.600,41790,5,AZ,1,100,0.588
1738257469.852897,1915375.200,41790,5,AZ,1,100,0.590
1738257469.895499,1915417.800,41790,5,AZ,1,100,0.599
1738257469.938101,1915460.400,41790,5,AZ,1,100,0.607
1738257469.980703,1915503.000,41790,5,AZ,1,100,0.597
1738257470.020704,1915543.000,41806,3,AZ,1,100,0.593
1738257470.060706,1915583.000,41806,3,AZ,1,100,0.595
1738257470.100708,1915623.000,41806,3,AZ,1,100,0.595
1738257470.140709,1915663.000,41823,2,AZ,1,100,0.592
1738257470.180711,1915703.000,41823,2,AZ,1,100,0.589
1738257470.220713,1915743.000,41838,3,AZ,1,100,0.592
1738257470.260715,1915783.000,41838,3,AZ,1,100,0.593
1738257470.300716,1915823.000,41838,3,AZ,1,100,0.587
1738257470.340718,1915863.000,41858,2,AZ,1,100,0.591
1738257470.380720,1915903.000,41858,2,AZ,1,100,0.594
1738257470.420721,1915943.000,41874,3,AZ,1,100,0.592
1738257470.460723,1915983.000,41874,3,AZ,1,100,0.592
1738257470.500725,1916023.000,41874,3,AZ,1,100,0.590
1738257470.540726,1916063.000,41891,2,AZ,1,100,0.591
1738257470.580728,1916103.000,41891,2,AZ,1,100,0.595
1738257470.620730,1916143.000,41908,3,AZ,1,100,0.597
1738257470.660732,1916183.000,41908,3,AZ,1,100,0.590
1738257470.700733,1916223.000,41908,3,AZ,1,100,0.591
1738257470.740735,1916263.000,41924,2,AZ,1,100,0.591
1738257470.780737,1916303.000,41924,2,AZ,1,100,0.589
1738257470.820738,1916343.000,41942,3,AZ,1,100,0.589
1738257470.860740,1916383.000,41942,3,AZ,1,100,0.593
1738257470.900742,1916423.000,41942,3,AZ,1,100,0.597
1738257470.940743,1916463.000,41960,2,AZ,1,100,0.599
1738257470.980745,1916503.000,41960,2,AZ,1,100,0.600
1738257471.025080,1916547.333,41976,3,AZ,1,100,0.598
1738257471.069416,1916591.667,41976,3,AZ,1,100,0.606
1738257471.113751,1916636.000,41976,3,AZ,1,100,0.602
1738257471.153753,1916676.000,41992,2,AZ,1,100,0.600
1738257471.193754,1916716.000,41992,2,AZ,1,100,0.600
1738257471.233756,1916756.000,42009,3,AZ,1,100,0.604
1738257471.273758,1916796.000,42009,3,AZ,1,100,0.602
1738257471.313759,1916836.000,42009,3,AZ,1,100,0.596
1738257471.353761,1916876.000,42026,2,AZ,1,100,0.597
1738257471.393763,1916916.000,42026,2,AZ,1,100,0.598
1738257471.433764,1916956.000,42042,3,AZ,1,100,0.592
1738257471.473766,1916996.000,42042,3,AZ,1,100,0.606
1738257471.513768,1917036.000,42042,3,AZ,1,100,0.604
1738257471.553770,1917076.000,42058,2,AZ,1,100,0.605
1738257471.593771,1917116.000,42058,2,AZ,1,100,0.603
1738257471.633773,1917156.000,42075,3,AZ,1,100,0.605
1738257471.673775,1917196.000,42075,3,AZ,1,100,0.600
1738257471.713776,1917236.000,42075,3,AZ,1,100,0.596
1738257471.753778,1917276.000,42092,2,AZ,1,100,0.596
1738257471.793780,1917316.000,42092,2,AZ,1,100,0.600
1738257471.833781,1917356.000,42108,3,AZ,1,100,0.599
1738257471.873783,1917396.000,42108,3,AZ,1,100,0.588
1738257471.913785,1917436.000,42108,3,AZ,1,100,0.589
1738257471.953787,1917476.000,42125,2,AZ,1,100,0.595
1738257471.993788,1917516.000,42125,2,AZ,1,100,0.597
1738257472.033790,1917556.000,42141,3,AZ,1,100,0.595
1738257472.073792,1917596.000,42141,3,AZ,1,100,0.593
1738257472.113793,1917636.000,42141,3,AZ,1,100,0.600
1738257472.160295,1917682.500,42158,2,AZ,1,100,0.603
1738257472.206797,1917729.000,42158,2,AZ,1,100,0.593
1738257472.246799,1917769.000,42175,3,AZ,1,100,0.599
1738257472.286801,1917809.000,42175,3,AZ,1,100,0.596
1738257472.326802,1917849.000,42175,3,AZ,1,100,0.599
1738257472.366804,1917889.000,42191,2,AZ,1,100,0.599
1738257472.406806,1917929.000,42191,2,AZ,1,100,0.596
1738257472.446807,1917969.000,42207,3,AZ,1,100,0.592
1738257472.486809,1918009.000,42207,3,AZ,1,100,0.598
1738257472.526811,1918049.000,42207,3,AZ,1,100,0.599
1738257472.566813,1918089.000,42224,2,AZ,1,100,0.596
1738257472.606814,1918129.000,42224,2,AZ,1,100,0.600
1738257472.646816,1918169.000,42241,3,AZ,1,100,0.597
1738257472.686818,1918209.000,42241,3,AZ,1,100,0.597
1738257472.726819,1918249.000,42241,3,AZ,1,100,0.599
1738257472.766821,1918289.000,42258,3,AZ,1,100,0.598
1738257472.806823,1918329.000,42258,3,AZ,1,100,0.596
1738257472.846824,1918369.000,42258,3,AZ,1,100,0.597
1738257472.886826,1918409.000,42273,2,AZ,1,100,0.597
1738257472.926828,1918449.000,42273,2,AZ,1,100,0.596
1738257472.966830,1918489.000,42291,3,AZ,1,100,0.597
1738257473.006831,1918529.000,42291,3,AZ,1,100,0.597
1738257473.046833,1918569.000,42291,3,AZ,1,100,0.594
1738257473.086835,1918609.000,42307,2,AZ,1,100,0.597
1738257473.126836,1918649.000,42307,2,AZ,1,100,0.599
1738257473.166838,1918689.000,42324,3,AZ,1,100,0.601
1738257473.206840,1918729.000,42324,3,AZ,1,100,0.596
1738257473.246841,1918769.000,42324,3,AZ,1,100,0.596
1738257473.293844,1918816.000,42340,2,AZ,1,100,0.597
1738257473.340845,1918863.000,42340,2,AZ,1,100,0.595
1738257473.380847,1918903.000,42357,2,AZ,1,100,0.598
1738257473.420849,1918943.000,42357,2,AZ,1,100,0.599
1738257473.460517,1918982.667,42373,3,AZ,1,100,0.596
1738257473.500185,1919022.333,42373,3,AZ,1,100,0.598
1738257473.539854,1919062.000,42373,3,AZ,1,100,0.596
1738257473.579856,1919102.000,42391,3,AZ,1,100,0.594
1738257473.619857,1919142.000,42391,3,AZ,1,100,0.601
1738257473.659859,1919182.000,42391,3,AZ,1,100,0.596
1738257473.700361,1919222.500,42406,2,AZ,1,100,0.595
1738257473.740862,1919263.000,42406,2,AZ,1,100,0.598
1738257473.780531,1919302.667,42423,3,AZ,1,100,0.596
1738257473.820199,1919342.333,42423,3,AZ,1,100,0.597
1738257473.859868,1919382.000,42423,3,AZ,1,100,0.596
1738257473.899869,1919422.000,42439,2,AZ,1,100,0.598
1738257473.939871,1919462.000,42439,2,AZ,1,100,0.599
1738257473.979873,1919502.000,42457,3,AZ,1,100,0.595
1738257474.019874,1919542.000,42457,3,AZ,1,100,0.598
1738257474.059876,1919582.000,42457,3,AZ,1,100,0.597
1738257474.099878,1919622.000,42473,2,AZ,1,100,0.598
1738257474.139879,1919662.000,42473,2,AZ,1,100,0.596
1738257474.180214,1919702.333,42489,3,AZ,1,100,0.596
1738257474.220550,1919742.667,42489,3,AZ,1,100,0.603
1738257474.260885,1919783.000,42489,3,AZ,1,100,0.593
1738257474.300886,1919823.000,42506,2,AZ,1,100,0.595
1738257474.340888,1919863.000,42506,2,AZ,1,100,0.598
1738257474.385223,1919907.333,42523,3,AZ,1,100,0.599
1738257474.429558,1919951.667,42523,3,AZ,1,100,0.597
1738257474.473894,1919996.000,42523,3,AZ,1,100,0.596
1738257474.513895,1920036.000,42539,2,AZ,1,100,0.599
1738257474.553897,1920076.000,42539,2,AZ,1,100,0.596
1738257474.593899,1920116.000,42556,3,AZ,1,100,0.597
1738257474.633900,1920156.000,42556,3,AZ,1,100,0.598
1738257474.673902,1920196.000,42556,3,AZ,1,100,0.597
1738257474.713904,1920236.000,42572,2,AZ,1,100,0.595
1738257474.753906,1920276.000,42572,2,AZ,1,100,0.596
1738257474.793907,1920316.000,42589,3,AZ,1,100,0.597
1738257474.833909,1920356.000,42589,3,AZ,1,100,0.601
1738257474.873911,1920396.000,42589,3,AZ,1,100,0.597
1738257474.913912,1920436.000,42606,2,AZ,1,100,0.603
1738257474.953914,1920476.000,42606,2,AZ,1,100,0.596
1738257474.993916,1920516.000,42630,4,AZ,1,100,0.598
1738257475.033917,1920556.000,42630,4,AZ,1,100,0.599
1738257475.073919,1920596.000,42630,4,AZ,1,100,0.600
1738257475.113921,1920636.000,42630,4,AZ,1,100,0.597
1738257475.153923,1920676.000,42646,3,AZ,1,100,0.597
1738257475.193924,1920716.000,42646,3,AZ,1,100,0.599
1738257475.233926,1920756.000,42646,3,AZ,1,100,0.597
1738257475.273928,1920796.000,42663,2,AZ,1,100,0.598
1738257475.313929,1920836.000,42663,2,AZ,1,100,0.597
1738257475.353931,1920876.000,42681,3,AZ,1,100,0.597
1738257475.393933,1920916.000,42681,3,AZ,1,100,0.599
1738257475.433934,1920956.000,42681,3,AZ,1,100,0.599
1738257475.473936,1920996.000,42698,2,AZ,1,100,0.601
1738257475.513938,1921036.000,42698,2,AZ,1,100,0.600
1738257475.558273,1921080.333,42715,3,AZ,1,100,0.598
1738257475.602608,1921124.667,42715,3,AZ,1,100,0.600
1738257475.646944,1921169.000,42715,3,AZ,1,100,0.601
1738257475.686945,1921209.000,42731,2,AZ,1,100,0.599
1738257475.726947,1921249.000,42731,2,AZ,1,100,0.598
1738257475.766948,1921289.000,42747,3,AZ,1,100,0.599
1738257475.806950,1921329.000,42747,3,AZ,1,100,0.596
1738257475.846952,1921369.000,42747,3,AZ,1,100,0.599
1738257475.886954,1921409.000,42764,2,AZ,1,100,0.599
1738257475.926955,1921449.000,42764,2,AZ,1,100,0.598
1738257475.966957,1921489.000,42781,3,AZ,1,100,0.600
1738257476.006959,1921529.000,42781,3,AZ,1,100,0.602
1738257476.046960,1921569.000,42781,3,AZ,1,100,0.597
1738257476.086962,1921609.000,42797,2,AZ,1,100,0.600
1738257476.126964,1921649.000,42797,2,AZ,1,100,0.603
1738257476.166965,1921689.000,42813,3,AZ,1,100,0.597
1738257476.206967,1921729.000,42813,3,AZ,1,100,0.599
1738257476.246969,1921769.000,42813,3,AZ,1,100,0.603
1738257476.286971,1921809.000,42831,2,AZ,1,100,0.597
1738257476.326972,1921849.000,42831,2,AZ,1,100,0.599
1738257476.366974,1921889.000,42847,3,AZ,1,100,0.603
1738257476.406976,1921929.000,42847,3,AZ,1,100,0.603
1738257476.446977,1921969.000,42847,3,AZ,1,100,0.597
1738257476.486979,1922009.000,42863,2,AZ,1,100,0.602
1738257476.526981,1922049.000,42863,2,AZ,1,100,0.598
1738257476.566983,1922089.000,42882,3,AZ,1,100,0.603
1738257476.606984,1922129.000,42882,3,AZ,1,100,0.604
1738257476.646986,1922169.000,42882,3,AZ,1,100,0.599
1738257476.693488,1922215.500,42899,2,AZ,1,100,0.598
1738257476.739990,1922262.000,42899,2,AZ,1,100,0.601
1738257476.779992,1922302.000,42915,3,AZ,1,100,0.601
1738257476.819993,1922342.000,42915,3,AZ,1,100,0.598
1738257476.859995,1922382.000,42915,3,AZ,1,100,0.598
1738257476.899997,1922422.000,42931,2,AZ,1,100,0.599
1738257476.939998,1922462.000,42931,2,AZ,1,100,0.603
1738257476.980000,1922502.000,42948,3,AZ,1,100,0.602
1738257477.020002,1922542.000,42948,3,AZ,1,100,0.598
1738257477.060004,1922582.000,42948,3,AZ,1,100,0.600
1738257477.100005,1922622.000,42965,2,AZ,1,100,0.598
1738257477.140007,1922662.000,42965,2,AZ,1,100,0.598
1738257477.180009,1922702.000,42981,3,AZ,1,100,0.598
1738257477.220010,1922742.000,42981,3,AZ,1,100,0.601
1738257477.260012,1922782.000,42981,3,AZ,1,100,0.598
1738257477.300014,1922822.000,42999,2,AZ,1,100,0.598
1738257477.340015,1922862.000,42999,2,AZ,1,100,0.600
1738257477.380017,1922902.000,43014,3,AZ,1,100,0.597
1738257477.420019,1922942.000,43014,3,AZ,1,100,0.602
1738257477.460021,1922982.000,43014,3,AZ,1,100,0.595
1738257477.500022,1923022.000,43031,3,AZ,1,100,0.602
1738257477.540024,1923062.000,43031,3,AZ,1,100,0.597
1738257477.580026,1923102.000,43031,3,AZ,1,100,0.598
1738257477.620027,1923142.000,43048,2,AZ,1,100,0.600
1738257477.660029,1923182.000,43048,2,AZ,1,100,0.598
1738257477.700031,1923222.000,43065,3,AZ,1,100,0.600
1738257477.740032,1923262.000,43065,3,AZ,1,100,0.599
1738257477.780034,1923302.000,43065,3,AZ,1,100,0.595
1738257477.826536,1923348.500,43080,2,AZ,1,100,0.599
1738257477.873038,1923395.000,43080,2,AZ,1,100,0.597
1738257477.913040,1923435.000,43098,2,AZ,1,100,0.598
1738257477.953042,1923475.000,43098,2,AZ,1,100,0.598
1738257477.993043,1923515.000,43114,3,AZ,1,100,0.596
1738257478.033045,1923555.000,43114,3,AZ,1,100,0.595
1738257478.073047,1923595.000,43114,3,AZ,1,100,0.602
1738257478.113048,1923635.000,43131,2,AZ,1,100,0.598
1738257478.153050,1923675.000,43131,2,AZ,1,100,0.597
1738257478.193052,1923715.000,43146,3,AZ,1,100,0.598
1738257478.233053,1923755.000,43146,3,AZ,1,100,0.596
1738257478.273055,1923795.000,43146,3,AZ,1,100,0.598
1738257478.313057,1923835.000,43164,2,AZ,1,100,0.598
1738257478.353059,1923875.000,43164,2,AZ,1,100,0.597
1738257478.393060,1923915.000,43180,3,AZ,1,100,0.595
1738257478.433062,1923955.000,43180,3,AZ,1,100,0.598
1738257478.473063,1923995.000,43180,3,AZ,1,100,0.597
1738257478.513065,1924035.000,43197,2,AZ,1,100,0.595
1738257478.553067,1924075.000,43197,2,AZ,1,100,0.595
1738257478.593069,1924115.000,43213,3,AZ,1,100,0.600
1738257478.633070,1924155.000,43213,3,AZ,1,100,0.597
1738257478.673072,1924195.000,43213,3,AZ,1,100,0.597
1738257478.713074,1924235.000,43230,3,AZ,1,100,0.597
1738257478.753075,1924275.000,43230,3,AZ,1,100,0.598
1738257478.793077,1924315.000,43230,3,AZ,1,100,0.599
1738257478.833079,1924355.000,43246,2,AZ,1,100,0.597
1738257478.873080,1924395.000,43246,2,AZ,1,100,0.598
1738257478.920083,1924442.000,43264,2,AZ,1,100,0.599
1738257478.967085,1924489.000,43264,2,AZ,1,100,0.595
1738257479.007086,1924529.000,43279,3,AZ,1,100,0.597
1738257479.047088,1924569.000,43279,3,AZ,1,100,0.598
1738257479.087090,1924609.000,43279,3,AZ,1,100,0.597
1738257479.127091,1924649.000,43296,2,AZ,1,100,0.596
1738257479.167093,1924689.000,43296,2,AZ,1,100,0.596
1738257479.207095,1924729.000,43312,3,AZ,1,100,0.598
1738257479.247097,1924769.000,43312,3,AZ,1,100,0.595
1738257479.287098,1924809.000,43312,3,AZ,1,100,0.597
1738257479.327100,1924849.000,43330,2,AZ,1,100,0.596
1738257479.367102,1924889.000,43330,2,AZ,1,100,0.597
1738257479.407103,1924929.000,43346,3,AZ,1,100,0.598
1738257479.447105,1924969.000,43346,3,AZ,1,100,0.596
1738257479.487107,1925009.000,43346,3,AZ,1,100,0.596
1738257479.526775,1925048.667,43362,3,AZ,1,100,0.598
1738257479.566443,1925088.333,43362,3,AZ,1,100,0.596
1738257479.606112,1925128.000,43362,3,AZ,1,100,0.598
1738257479.646613,1925168.500,43379,2,AZ,1,100,0.596
1738257479.687115,1925209.000,43379,2,AZ,1,100,0.599
1738257479.726784,1925248.667,43396,3,AZ,1,100,0.596
1738257479.766452,1925288.333,43396,3,AZ,1,100,0.597
1738257479.806120,1925328.000,43396,3,AZ,1,100,0.599
1738257479.846122,1925368.000,43412,2,AZ,1,100,0.600
1738257479.886124,1925408.000,43412,2,AZ,1,100,0.599
1738257479.926459,1925448.333,43429,3,AZ,1,100,0.599
1738257479.966794,1925488.667,43429,3,AZ,1,100,0.595
1738257480.007129,1925529.000,43429,3,AZ,1,100,0.598
1738257480.053631,1925575.500,43445,2,AZ,1,100,0.599
1738257480.100133,1925622.000,43445,2,AZ,1,100,0.600
1738257480.140134,1925662.000,43467,4,AZ,1,100,0.597
1738257480.180136,1925702.000,43467,4,AZ,1,100,0.597
1738257480.220138,1925742.000,43467,4,AZ,1,100,0.597
1738257480.260139,1925782.000,43467,4,AZ,1,100,0.598
1738257480.300141,1925822.000,43484,2,AZ,1,100,0.600
1738257480.340143,1925862.000,43484,2,AZ,1,100,0.597
1738257480.380145,1925902.000,43503,3,AZ,1,100,0.599
1738257480.420146,1925942.000,43503,3,AZ,1,100,0.597
1738257480.460148,1925982.000,43503,3,AZ,1,100,0.598
1738257480.500150,1926022.000,43518,2,AZ,1,100,0.598
1738257480.540151,1926062.000,43518,2,AZ,1,100,0.599
1738257480.580153,1926102.000,43536,3,AZ,1,100,0.595
1738257480.620155,1926142.000,43536,3,AZ,1,100,0.600
1738257480.660156,1926182.000,43536,3,AZ,1,100,0.597
1738257480.700158,1926222.000,43552,2,AZ,1,100,0.595
1738257480.740160,1926262.000,43552,2,AZ,1,100,0.599
1738257480.780162,1926302.000,43569,3,AZ,1,100,0.599
1738257480.820163,1926342.000,43569,3,AZ,1,100,0.597
1738257480.860165,1926382.000,43569,3,AZ,1,100,0.599
1738257480.900167,1926422.000,43586,3,AZ,1,100,0.600
1738257480.940168,1926462.000,43586,3,AZ,1,100,0.598
1738257480.980170,1926502.000,43586,3,AZ,1,100,0.597
1738257481.020172,1926542.000,43602,2,AZ,1,100,0.599
1738257481.060174,1926582.000,43602,2,AZ,1,100,0.600
1738257481.100175,1926622.000,43618,3,AZ,1,100,0.600
1738257481.140177,1926662.000,43618,3,AZ,1,100,0.597
1738257481.180179,1926702.000,43618,3,AZ,1,100,0.599
1738257481.226681,1926748.500,43635,2,AZ,1,100,0.601
