LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1738258428.624438,2931781.000,51387,1,B%,1,100,98
1738258433.624622,2936781.000,52147,1,B%,1,100,98
1738258438.623806,2941780.000,52877,1,B%,1,100,98
1738258443.623990,2946780.000,53657,1,B%,1,100,97
1738258448.623174,2951779.000,54417,1,B%,1,100,96
1738258453.623358,2956779.000,55188,1,B%,1,100,96
1738258458.622542,2961778.000,55965,1,B%,1,100,96
1738258463.622726,2966778.000,56743,1,B%,1,100,97
1738258468.621910,2971777.000,57509,1,B%,1,100,96
1738258473.622095,2976777.000,58286,1,B%,1,100,96
1738258478.621279,2981776.000,59068,1,B%,1,100,96
1738258483.621463,2986776.000,59831,1,B%,1,100,96
1738258488.620647,2991775.000,60614,1,B%,1,100,96
1738258493.620831,2996775.000,61374,1,B%,1,100,96
1738258498.620015,3001774.000,62151,1,B%,1,100,96
1738258503.620199,3006774.000,62925,1,B%,1,100,96
1738258508.619383,3011773.000,63702,1,B%,1,100,95
1738258513.619567,3016773.000,64483,1,B%,1,100,96
1738258518.618751,3021772.000,65251,1,B%,1,100,95
1738258523.618935,3026772.000,497,1,B%,1,100,95
1738258528.618119,3031771.000,1279,1,B%,1,100,95
1738258533.618304,3036771.000,2056,1,B%,1,100,95
1738258538.617488,3041770.000,2854,1,B%,1,100,95
1738258543.617672,3046770.000,3636,1,B%,1,100,96
1738258548.616856,3051769.000,4401,1,B%,1,100,95
1738258553.617040,3056769.000,5180,1,B%,1,100,95
1738258558.616224,3061768.000,5980,1,B%,1,100,95
1738258563.616408,3066768.000,6752,1,B%,1,100,95
1738258568.615592,3071767.000,7531,1,B%,1,100,96
1738258573.615776,3076767.000,8295,1,B%,1,100,96
1738258578.614960,3081766.000,9071,1,B%,1,100,95
1738258583.615144,3086766.000,9863,1,B%,1,100,94
1738258588.614329,3091765.000,10645,1,B%,1,100,95
1738258593.614513,3096765.000,11421,1,B%,1,100,95
1738258598.613697,3101764.000,12198,1,B%,1,100,95
1738258603.613881,3106764.000,12978,1,B%,1,100,94
1738258608.613065,3111763.000,13758,1,B%,1,100,94
1738258613.613249,3116763.000,14518,1,B%,1,100,94
1738258618.612433,3121762.000,15299,1,B%,1,100,94
1738258623.612617,3126762.000,16078,1,B%,1,100,94
1738258628.611801,3131761.000,16874,1,B%,1,100,94
1738258633.611985,3136761.000,17638,1,B%,1,100,95
1738258638.611170,3141760.000,18410,1,B%,1,100,94
1738258643.611354,3146760.000,19208,1,B%,1,100,94
1738258648.610538,3151759.000,19986,1,B%,1,100,94
1738258653.610722,3156759.000,20759,1,B%,1,100,94
1738258658.609906,3161758.000,21517,1,B%,1,100,94
1738258663.610090,3166758.000,22315,1,B%,1,100,94
1738258668.609274,3171757.000,23081,1,B%,1,100,94
1738258673.609458,3176757.000,23855,1,B%,1,100,94
1738258678.608642,3181756.000,24636,1,B%,1,100,94
1738258683.608826,3186756.000,25400,1,B%,1,100,94
1738258688.608011,3191755.000,26179,1,B%,1,100,94
1738258693.608195,3196755.000,26960,1,B%,1,100,94
1738258698.607379,3201754.000,27738,1,B%,1,100,94
1738258703.607563,3206754.000,28514,1,B%,1,100,94
1738258708.606747,3211753.000,29294,1,B%,1,100,93
1738258713.606931,3216753.000,30072,1,B%,1,100,94
1738258718.606115,3221752.000,30828,1,B%,1,100,93
1738258723.606299,3226752.000,31608,1,B%,1,100,94
1738258728.605483,3231751.000,32387,1,B%,1,100,93
