LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1738260768.004616,620536.000,32022,2,EL,1,100,-13475.000000
1738260768.071619,620603.000,32039,1,EL,1,100,-13475.000000
1738260768.138121,620669.500,32054,2,EL,1,100,-13475.799805
1738260768.204624,620736.000,32054,2,EL,1,100,-13476.000000
1738260768.271626,620803.000,32070,1,EL,1,100,-13476.599609
1738260768.338129,620869.500,32085,2,EL,1,100,-13476.799805
1738260768.404631,620936.000,32085,2,EL,1,100,-13477.599609
1738260768.471634,621003.000,32101,1,EL,1,100,-13478.000000
1738260768.538136,621069.500,32116,2,EL,1,100,-13478.000000
1738260768.604639,621136.000,32116,2,EL,1,100,-13478.599609
1738260768.671641,621203.000,32132,1,EL,1,100,-13478.799805
1738260768.738144,621269.500,32147,2,EL,1,100,-13479.200195
1738260768.804646,621336.000,32147,2,EL,1,100,-13480.000000
1738260768.871149,621402.500,32170,2,EL,1,100,-13480.400391
1738260768.937652,621469.000,32170,2,EL,1,100,-13480.799805
1738260769.004654,621536.000,32187,2,EL,1,100,-13481.599609
1738260769.071657,621603.000,32187,2,EL,1,100,-13482.200195
1738260769.137659,621669.000,32202,1,EL,1,100,-13482.000000
1738260769.204662,621736.000,32218,2,EL,1,100,-13482.400391
1738260769.271664,621803.000,32218,2,EL,1,100,-13483.200195
1738260769.338167,621869.500,32234,2,EL,1,100,-13483.400391
1738260769.404669,621936.000,32234,2,EL,1,100,-13484.599609
1738260769.471672,622003.000,32250,1,EL,1,100,-13484.799805
1738260769.538174,622069.500,32264,2,EL,1,100,-13485.000000
1738260769.604677,622136.000,32264,2,EL,1,100,-13485.000000
1738260769.671679,622203.000,32280,1,EL,1,100,-13485.599609
1738260769.738182,622269.500,32298,2,EL,1,100,-13485.799805
1738260769.804684,622336.000,32298,2,EL,1,100,-13486.400391
1738260769.871687,622403.000,32314,1,EL,1,100,-13487.200195
1738260769.938190,622469.500,32328,2,EL,1,100,-13488.000000
1738260770.004692,622536.000,32328,2,EL,1,100,-13488.200195
1738260770.071695,622603.000,32345,1,EL,1,100,-13488.799805
1738260770.138197,622669.500,32360,2,EL,1,100,-13489.400391
