LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1738261865.225445,1771343.000,25486,1,B%,1,100,70
1738261870.225651,1776343.000,26306,1,B%,1,100,70
1738261875.224858,1781342.000,27116,1,B%,1,100,70
1738261880.225064,1786342.000,27945,1,B%,1,100,70
1738261885.224271,1791341.000,28773,1,B%,1,100,70
1738261890.224477,1796341.000,29598,1,B%,1,100,70
1738261895.223684,1801340.000,30427,1,B%,1,100,69
1738261900.223890,1806340.000,31256,1,B%,1,100,69
1738261905.223097,1811339.000,32083,1,B%,1,100,69
1738261910.223303,1816339.000,32908,1,B%,1,100,69
1738261915.222510,1821338.000,33718,1,B%,1,100,70
1738261920.222716,1826338.000,34542,1,B%,1,100,69
1738261925.221923,1831337.000,35363,1,B%,1,100,70
1738261930.222129,1836337.000,36165,1,B%,1,100,70
1738261935.221336,1841336.000,36984,1,B%,1,100,70
1738261940.221542,1846336.000,37804,1,B%,1,100,70
1738261945.220749,1851335.000,38635,1,B%,1,100,70
1738261950.220955,1856335.000,39445,1,B%,1,100,70
1738261955.220162,1861334.000,40270,1,B%,1,100,70
1738261960.220368,1866334.000,41096,1,B%,1,100,69
1738261965.219575,1871333.000,41924,1,B%,1,100,69
1738261970.219781,1876333.000,42733,1,B%,1,100,69
1738261975.218988,1881332.000,43558,1,B%,1,100,70
1738261980.219194,1886332.000,44378,1,B%,1,100,69
1738261985.219401,1891332.000,45199,1,B%,1,100,69
1738261990.218607,1896331.000,46007,1,B%,1,100,69
1738261995.217814,1901330.000,46832,1,B%,1,100,69
1738262000.218020,1906330.000,47653,1,B%,1,100,70
1738262005.217227,1911329.000,48463,1,B%,1,100,70
1738262010.217433,1916329.000,49285,1,B%,1,100,69
1738262015.216640,1921328.000,50109,1,B%,1,100,69
1738262020.216846,1926328.000,50938,1,B%,1,100,69
1738262025.216053,1931327.000,51746,1,B%,1,100,69
1738262030.216259,1936327.000,52553,1,B%,1,100,70
1738262035.215466,1941326.000,53382,1,B%,1,100,69
1738262040.215672,1946326.000,54210,1,B%,1,100,69
1738262045.214879,1951325.000,55019,1,B%,1,100,68
1738262050.215086,1956325.000,55841,1,B%,1,100,68
1738262055.214292,1961324.000,56666,1,B%,1,100,69
1738262060.214499,1966324.000,57491,1,B%,1,100,69
1738262065.213705,1971323.000,58303,1,B%,1,100,69
1738262070.213912,1976323.000,59148,1,B%,1,100,69
1738262075.213118,1981322.000,59946,1,B%,1,100,69
1738262080.213325,1986322.000,60770,1,B%,1,100,69
1738262085.212531,1991321.000,61598,1,B%,1,100,69
1738262090.212738,1996321.000,62408,1,B%,1,100,69
1738262095.211944,2001320.000,63236,1,B%,1,100,69
1738262100.212151,2006320.000,64044,1,B%,1,100,69
1738262105.211357,2011319.000,64870,1,B%,1,100,70
1738262110.211564,2016319.000,159,1,B%,1,100,69
1738262115.210770,2021318.000,985,1,B%,1,100,68
1738262120.210977,2026318.000,1805,1,B%,1,100,68
1738262125.210183,2031317.000,2633,1,B%,1,100,68
1738262130.210390,2036317.000,3461,1,B%,1,100,68
1738262135.209596,2041316.000,4291,1,B%,1,100,67
1738262140.209803,2046316.000,5118,1,B%,1,100,68
1738262145.209009,2051315.000,5947,1,B%,1,100,68
1738262150.209216,2056315.000,6773,1,B%,1,100,69
1738262155.208422,2061314.000,7599,1,B%,1,100,68
1738262160.208629,2066314.000,8441,1,B%,1,100,68
1738262165.207835,2071313.000,9269,1,B%,1,100,69
