LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1738264897.120968,1145014.000,53996,1,BV,1,100,3.78
1738264902.121168,1150014.000,54804,1,BV,1,100,3.77
1738264907.120368,1155013.000,55637,1,BV,1,100,3.78
1738264912.120567,1160013.000,56465,1,BV,1,100,3.78
1738264917.119767,1165012.000,57295,1,BV,1,100,3.78
1738264922.119966,1170012.000,58125,1,BV,1,100,3.78
1738264927.119166,1175011.000,58933,1,BV,1,100,3.77
1738264932.119365,1180011.000,59765,1,BV,1,100,3.78
1738264937.118565,1185010.000,60594,1,BV,1,100,3.77
1738264942.118765,1190010.000,61423,1,BV,1,100,3.77
1738264947.117964,1195009.000,62235,1,BV,1,100,3.78
1738264952.118164,1200009.000,63066,1,BV,1,100,3.77
1738264957.117363,1205008.000,63893,1,BV,1,100,3.77
1738264962.117563,1210008.000,64723,1,BV,1,100,3.77
1738264967.116763,1215007.000,17,1,BV,1,100,3.77
1738264972.116962,1220007.000,829,1,BV,1,100,3.77
1738264977.116162,1225006.000,1679,1,BV,1,100,3.77
1738264982.116361,1230006.000,2509,1,BV,1,100,3.77
1738264987.115561,1235005.000,3320,1,BV,1,100,3.77
1738264992.115761,1240005.000,4153,1,BV,1,100,3.77
1738264997.114960,1245004.000,4984,1,BV,1,100,3.77
1738265002.115160,1250004.000,5814,1,BV,1,100,3.77
1738265007.114359,1255003.000,6649,1,BV,1,100,3.77
1738265012.114559,1260003.000,7480,1,BV,1,100,3.77
1738265017.113759,1265002.000,8308,1,BV,1,100,3.77
1738265022.113958,1270002.000,9138,1,BV,1,100,3.77
1738265027.113158,1275001.000,9965,1,BV,1,100,3.77
1738265032.113357,1280001.000,10797,1,BV,1,100,3.78
1738265037.112557,1285000.000,11605,1,BV,1,100,3.77
1738265042.112756,1290000.000,12451,1,BV,1,100,3.78
1738265047.111956,1294999.000,13280,1,BV,1,100,3.77
1738265052.112156,1299999.000,14109,1,BV,1,100,3.77
1738265057.111355,1304998.000,14936,1,BV,1,100,3.77
1738265062.111555,1309998.000,15768,1,BV,1,100,3.77
1738265067.110754,1314997.000,16592,1,BV,1,100,3.77
1738265072.110954,1319997.000,17419,1,BV,1,100,3.77
1738265077.110153,1324996.000,18249,1,BV,1,100,3.77
1738265082.110353,1329996.000,19091,1,BV,1,100,3.77
1738265087.109553,1334995.000,19916,1,BV,1,100,3.77
1738265092.109752,1339995.000,20747,1,BV,1,100,3.76
1738265097.108952,1344994.000,21576,1,BV,1,100,3.76
1738265102.109151,1349994.000,22383,1,BV,1,100,3.77
1738265107.108351,1354993.000,23227,1,BV,1,100,3.76
1738265112.108551,1359993.000,24053,1,BV,1,100,3.77
1738265117.107750,1364992.000,24874,1,BV,1,100,3.76
1738265122.107950,1369992.000,25694,1,BV,1,100,3.76
1738265127.107149,1374991.000,26497,1,BV,1,100,3.77
1738265132.107349,1379991.000,27333,1,BV,1,100,3.76
1738265137.106549,1384990.000,28156,1,BV,1,100,3.76
1738265142.106748,1389990.000,28983,1,BV,1,100,3.77
1738265147.105948,1394989.000,29806,1,BV,1,100,3.76
1738265152.106147,1399989.000,30629,1,BV,1,100,3.76
1738265157.105347,1404988.000,31456,1,BV,1,100,3.76
1738265162.105546,1409988.000,32277,1,BV,1,100,3.76
1738265167.104746,1414987.000,33099,1,BV,1,100,3.76
1738265172.104946,1419987.000,33907,1,BV,1,100,3.76
1738265177.104145,1424986.000,34733,1,BV,1,100,3.76
1738265182.104345,1429986.000,35561,1,BV,1,100,3.76
1738265187.103544,1434985.000,36388,1,BV,1,100,3.76
1738265192.103744,1439985.000,37193,1,BV,1,100,3.76
1738265197.102943,1444984.000,38016,1,BV,1,100,3.76
1738265202.103143,1449984.000,38837,1,BV,1,100,3.76
1738265207.102343,1454983.000,39649,1,BV,1,100,3.76
1738265212.102542,1459983.000,40478,1,BV,1,100,3.75
1738265217.101742,1464982.000,41302,1,BV,1,100,3.75
1738265222.101941,1469982.000,42126,1,BV,1,100,3.76
1738265227.101141,1474981.000,42934,1,BV,1,100,3.75
1738265232.101341,1479981.000,43755,1,BV,1,100,3.75
1738265237.100540,1484980.000,44584,1,BV,1,100,3.75
1738265242.100740,1489980.000,45391,1,BV,1,100,3.75
1738265247.099939,1494979.000,46219,1,BV,1,100,3.75
1738265252.100139,1499979.000,47042,1,BV,1,100,3.75
1738265257.099339,1504978.000,47871,1,BV,1,100,3.75
1738265262.099538,1509978.000,48673,1,BV,1,100,3.75
1738265267.098738,1514977.000,49502,1,BV,1,100,3.75
1738265272.098937,1519977.000,50323,1,BV,1,100,3.75
1738265277.098137,1524976.000,51146,1,BV,1,100,3.75
1738265282.098336,1529976.000,51958,1,BV,1,100,3.75
1738265287.097536,1534975.000,52782,1,BV,1,100,3.75
1738265292.097736,1539975.000,53616,1,BV,1,100,3.75
1738265297.096935,1544974.000,54433,1,BV,1,100,3.75
1738265302.097135,1549974.000,55255,1,BV,1,100,3.75
1738265307.096334,1554973.000,56059,1,BV,1,100,3.75
1738265312.096534,1559973.000,56881,1,BV,1,100,3.75
1738265317.095733,1564972.000,57708,1,BV,1,100,3.75
1738265322.095933,1569972.000,58530,1,BV,1,100,3.75
1738265327.095133,1574971.000,59351,1,BV,1,100,3.75
1738265332.095332,1579971.000,60172,1,BV,1,100,3.75
1738265337.094532,1584970.000,60998,1,BV,1,100,3.74
1738265342.094732,1589970.000,61799,1,BV,1,100,3.75
1738265347.093931,1594969.000,62625,1,BV,1,100,3.75
1738265352.094131,1599969.000,63451,1,BV,1,100,3.74
1738265357.093330,1604968.000,64275,1,BV,1,100,3.75
1738265362.093530,1609968.000,65100,1,BV,1,100,3.75
1738265367.092729,1614967.000,370,1,BV,1,100,3.74
